PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.4643391636293593,-0.7213772464100233,-0.3988153472429039,0.08664796934470663,-0.3433217197461886,0.19767520915321465,0.43672715586621386,-0.1708851972679332,0.36261027592636924,0.14350916657478802
0.8801956067582178,0.7811733267815034,-0.32925281534551226,-0.18297404123197236,0.5551006001879082,-0.6664268131303162,-0.06613212829787184,-0.18370181034897035,0.4182292390587173,-0.19863011130131775
0.18710153487678854,-0.1164542883718762,-0.1356875091962483,0.6106303672578752,1.2493360292278919,-0.27446300920789013,-0.1264752423975621,1.099790442480608,-0.545832788568658,0.7176739317461838
0.30839299745603793,-0.8657782105868712,0.34520129826832924,-0.004921770096429588,-0.0937599642089395,-1.5572536402267398,-0.20693272786381584,-0.07750701624894821,-0.45313451668141047,2.7272506098460685
-0.19410020465799807,-1.4004520509173626,-0.23247016227088024,-0.28471819616656824,1.0451491383337792,-0.719876422756102,0.19535469946745274,-0.2367992073989814,-0.008182811622621066,0.045193282127631226
0.550975922614538,0.3674840780586417,-0.1145163038361726,0.41222926513541336,1.0496866247980927,0.19767520915321465,-0.025903385564744977,-0.2898966044489925,1.2710533404213966,0.332275664713329
0.16977418307975256,-1.61119940404033,-0.3957908893343217,-0.2134972877123511,-0.021160180779921503,1.2666674016689232,0.07466847126807216,-0.4693291875835128,-0.8053879498529497,-0.2772828188590432
-2.1867456613171075,-1.0414010048560107,-0.5651605322149276,-0.3355902736338662,-0.6246458805336331,-1.192014641117206,-0.3879620701628867,-0.45834351922833805,-3.4936378345831294,0.025530105238199867
0.5163212190204672,0.6172587187969731,-0.15080979873915956,-0.28471819616656824,-0.27072193631717095,-0.26555474093692527,0.27581218493370646,-0.5425669766180108,-0.026722466000069528,-0.348070255660996
0.8975229585552527,-0.2569525237871876,-0.3201794416197655,0.595368744017686,1.2674859750851468,-0.684243349672245,0.034439728534945306,-0.28806565972313003,0.19575338652932256,-0.1553711221445687
0.031155368703465962,0.29333223158944927,0.021584302050028575,-0.26945657292637887,0.8046623557251577,0.5094645986369634,0.15512595673432586,0.16417768756489542,-0.1379603922647682,0.09631754204015265
0.7762314959760033,0.09039033598955463,-0.14476088292199507,-0.19314845672543196,-0.22534707167403453,-1.040574080510814,0.23558344220057958,-0.4620054086800629,1.2339740316664969,0.2890166755565799
0.3430477010501099,-0.3662289291102079,-0.1114918459275903,0.3613571876681154,0.4280509791871271,-0.33682088710463925,0.27581218493370646,-0.3173607753369293,-0.5087534798137585,0.7334044732577288
-0.7139207585690701,0.05916850589726329,-0.2959837783511075,-0.18297404123197236,1.5714975681941594,0.3223909649467145,0.05455409990150873,-0.22398259431794426,-0.1935793553971162,0.3401409354691016
0.0831374240945739,0.0006275744742167918,0.6476470891265541,-0.015096185589889228,0.500650762616145,-0.657518544859352,0.35626967039996016,-0.4162317905335016,0.2884516584165701,0.344073570846988
0.5336485708175032,0.42992773824322444,-0.12056521965333708,-0.08631709404410634,1.4489854336576917,1.4893741084430292,0.13501158536776245,0.6914897686132814,0.9373395616273031,0.9850931374424502
-0.020826686687640743,1.8271046348732674,-0.13266305128766614,-0.289805403913298,0.5505631137235947,-0.924766592988279,-0.00578901419818155,-0.3173607753369293,-0.1379603922647682,-0.17110166365611373
1.2267426426989325,0.17234763998182007,-0.1145163038361726,1.7145544482982402,0.5460256272592812,-1.3969048113493838,0.1752403281008893,-0.3576415593059032,0.69632405472046,-0.17110166365611373
0.9841597175404313,0.9333797484814245,-0.2748125729910318,-0.2440205341927299,1.5351976764796504,0.4738315255531064,0.014325357168381878,-0.04821190063514896,1.0671171422694503,0.08845227128438013
0.49899386722343125,0.07868214970494546,-0.2929593204425252,-0.3203286503936768,0.8727246526898613,-0.6040689352335662,0.014325357168381878,-0.3448249462248661,-0.8980862217401973,-0.0885163207205021
1.0014870693374673,-0.5379489946178109,-0.3988153472429039,-0.05579384756372752,-0.04384761310148993,0.7678043784949263,-0.30750458469663294,-0.20933503651104463,0.36261027592636924,-0.3873966094398587
1.6252717340307539,0.5626205161354634,-0.241543535996627,-0.13718917151140428,1.8709716748388585,0.06405118508875156,0.15512595673432586,-0.26609432301278063,0.9744188703822028,0.03339537599397238
-2.394673882881536,1.1987653042659019,-0.21129895691080453,-0.10157871728429567,-0.6337208534622606,-0.9782162026140648,-0.3276189560631964,0.01770210949589931,1.6047671192154873,0.08845227128438013
0.7762314959760033,-0.3818398441563535,-0.2869104046253607,-0.27454378067310864,-0.7199330962842192,-0.26555474093692527,-0.20693272786381584,-0.5315813082628361,1.400830921063541,-0.06492050845318442
0.6722673851937886,-0.4169644030101814,-0.46232896332313117,-0.19823566447216173,-1.3234187960379307,-1.1652898363043138,0.13501158536776245,0.4205099491856386,-0.08234142913242018,-0.23402382970229413
0.013828016906431213,0.3479704342509595,0.36637250362840484,-0.05070663981699774,1.8210593237314088,0.23330828223707162,0.13501158536776245,-0.3411630567731412,-0.5087534798137585,2.955343461763472
0.7415767923819313,-0.37013165787174435,-0.21432341481938683,0.01542706089048951,-1.1782192291798952,-0.42590356981428207,0.23558344220057958,-0.3008822728041672,-0.23065866415201577,0.04912591750551742
1.2267426426989325,-0.1281624746564854,-0.5076958319518649,-0.2033228722188915,-0.08014750481599893,1.7655304248429202,-0.24716147059694268,-0.4638363534059254,0.2513723496616732,-0.666613721269784
1.9718187699714687,-0.0735242719949751,-0.350424020705588,-0.19823566447216173,0.24201403415026854,0.39365711111442764,-0.1264752423975621,-0.06285945844204853,0.9744188703822028,0.4856484444508935
1.07079647652561,0.8084924281122585,0.10929358139891374,-0.14227637925813405,0.02875217032752807,0.22440001396610756,0.29592655630026987,-0.32285360951451664,0.7704826722302591,0.7884613685481365
0.16977418307975256,-0.1164542883718762,-0.23247016227088024,0.2189153707596812,1.1177489217627972,-0.880225251633458,0.29592655630026987,-0.08849268460412281,-0.1935793553971162,0.2890166755565799
0.1351194794856806,-0.8189454654484342,-0.2808614888081963,-0.26945657292637887,0.5732505460451631,-0.0695728389757123,-0.046017756931308405,-0.4034151774524645,0.3255309671714697,-0.2143606528128628
1.2613973462930033,0.5665232448969996,-0.31413052580260103,-0.12701475601794462,0.3236887905079136,-0.23882993612403317,0.3160409276668333,-0.45285068505075066,1.4564498841958917,-0.4542514108639254
-1.77088921818825,1.4719563175734522,-0.5379404110376874,-0.45768325955538114,-1.0194072029289183,-0.06066457070474826,-0.2672758419635061,-0.30454416225589215,0.04743615150972695,-0.4660493169975841
0.22175623847085926,0.09429306475109141,-0.3232038995283477,0.2189153707596812,0.3781386280796767,1.2755756699398872,0.23558344220057958,0.5596617483511848,0.2513723496616732,-0.47784722313124295
0.41235710823825256,-0.42476986053325433,-0.30808160998543643,-0.08631709404410634,1.0043117601549567,0.7143547688691404,0.034439728534945306,-0.011593006117899938,0.8261016353626072,-0.0924489560983883
-0.020826686687640743,-0.14377338970263134,-0.14778534083057737,-0.10666592503102544,-1.2281315802873447,-1.2454642507429914,0.37638404176652357,-0.5334122529886985,-0.5087534798137585,-0.18683220516765892
1.088123828322646,0.020141218281898958,0.36637250362840484,-0.27454378067310864,0.7093751399745712,0.9370614756432464,-0.00578901419818155,-0.30820605170761706,1.5862274648380361,0.46598526756146214
0.550975922614538,1.0153370524736893,0.05787779695301564,-0.25928215743291927,0.7093751399745712,-1.1118402266785279,0.6378708695318481,-0.28806565972313003,0.08451546026462652,0.14744180195267434
-0.5233198888016768,-0.27646616759486975,-0.08729618265893241,-0.17788683348524256,-0.9876447976787232,-0.657518544859352,-0.1868183564972524,-0.535243197714561,-2.9189085488821953,-0.15143848676668237
1.659926437624826,0.632869633843119,-0.30505715207685424,-0.0761426785506467,0.19210168304281816,1.0885020362496383,0.255697813567143,-0.2606014888351933,0.7890223266077075,-0.3795313386840862
0.04848272050050194,0.35967862053556876,-0.2717881150824495,-0.3712007278609747,0.22840157475732717,-0.898041788175386,0.05455409990150873,-0.43087934834040126,-0.10088108350986864,-0.13964058063302368
0.7762314959760033,-0.9360273282945272,-0.25061690972237377,-0.25419494968618944,1.2084986510490694,-0.28337127747885416,-0.14658961376412555,-0.3173607753369293,0.19575338652932256,0.560368516630733
1.5213076232485392,-0.7721127203099968,-0.2203723306365513,0.010339853143759735,-1.0965444728222498,-0.39027049673042513,0.1752403281008893,-0.214827870688632,0.5480068197008644,-0.3559355264167686
-1.3377054232623566,-0.16718976227184973,0.2998344296395955,-0.11684034052448508,0.06958954850635059,0.028418112004894584,0.27581218493370646,-0.1690542525420707,0.49238785656851636,2.487359851795006
0.22175623847085926,-0.25304979502565134,0.281687682188102,-0.09140430179083611,-0.17089723410227103,-0.23882993612403317,0.014325357168381878,-0.13243535802482176,-0.5087534798137585,2.6603958084220016
-0.14211814926689137,1.9754083278116523,-0.4714023370488779,-0.41698559758154274,0.4416634385800676,-0.987124470885029,0.13501158536776245,-0.47665296648696254,-0.008182811622621066,-0.44245350473026657
0.3430477010501099,0.17625036874335628,0.26958985055377305,0.12225842357181523,-0.016622694315607978,-0.43481183808524615,-0.22704709923037925,1.006412261461623,0.5850861284557639,0.9025077945068384
0.82821355136711,-0.5847817397562481,-0.2990082362596898,-0.13718917151140428,0.1966391695071325,0.4738315255531064,0.09478284263463559,-0.29722038335244233,1.2710533404213966,-0.3244744433936784
1.2267426426989325,-0.2335361512179692,-0.41393763678581513,1.5517638004028866,0.6866877076530036,-1.2009229093881708,0.05455409990150873,-0.43087934834040126,0.5665464740783128,-0.2930133603705882
1.1227785319167178,-0.19841159236414108,-0.6075029429350791,-0.3203286503936768,0.28738889879340457,-1.3345469334526339,0.07466847126807216,-0.5498907555214606,0.19575338652932256,-0.6587484505140115
-0.2980643154402127,-0.21011977864875053,0.27563876637093737,-0.05070663981699774,1.2266485969063243,1.4626493036301362,0.35626967039996016,0.892893688458151,0.19575338652932256,1.7008327762177515
0.6722673851937886,-0.7057663313638773,-0.36252185233991696,-0.025270601083348776,0.24201403415026854,0.45601498901117754,0.43672715586621386,-0.4711601323093752,0.751943017852808,-0.47784722313124295
0.30839299745603793,-0.3662289291102079,0.330079008725418,-0.11175313277775531,1.2084986510490694,0.3312992332176785,0.1752403281008893,-0.17454708671965807,0.34407062154892076,0.678347577967321
-0.07280874207874745,-0.9555409721022093,-0.43208438423730866,-0.06596826305718716,-1.0194072029289183,-1.2989138603687769,-0.36784769879632323,0.572478361432222,-0.8610069129852977,-0.33627234952733726
0.5336485708175032,0.043557590851117885,0.009486470415699626,0.26978744822697914,-0.5883459888191241,-1.0940236901365998,-0.28739021333006953,-0.4070770669041894,-0.3604362447941629,0.7452023793913876
0.06581007229753792,-0.9984709884791099,0.2242229819250393,-0.4118983898348131,-0.9513449059642142,-0.5595275938787452,0.29592655630026987,-0.45651257450247557,-0.9907844936274448,0.2496903217777172
1.1747605873078246,-0.9126109557253085,-0.3836930576999927,-0.17788683348524256,1.0587615977267197,1.908062717178348,0.11489721400119901,0.06713761709418554,1.9570205523870265,-0.19863011130131775
-0.5753019441927847,0.5157877709970261,0.015535386232863994,0.13243283906527478,1.2720234615494603,0.08186772163067965,-0.025903385564744977,0.10375651161143458,-0.7312293323431532,1.472739924300348
-0.19410020465799807,-0.2569525237871876,-0.30505715207685424,-0.23893332644600007,0.1240393860781145,0.6074555496175695,0.15512595673432586,-0.364965338209353,0.6592447459655605,-0.3873966094398587
0.6029579780056459,-0.1710924910333862,-0.40788872096865064,-0.10666592503102544,0.16941425072125055,-0.11411418033053333,-0.046017756931308405,-0.18553275507483283,-0.15650004664221667,-0.09638159147627462
-0.48866518520760605,-0.6160035698485395,-0.10544293011042583,-0.06596826305718716,1.1268238946914244,0.7945291833078184,-0.00578901419818155,-0.1470829158317213,0.9558792160047542,1.0165542204655402
0.9321776621493245,-0.06962154323343889,-0.17198100409923528,-0.045619432070267966,0.8364247609753523,0.7945291833078184,-0.16670398513068896,0.18797996900110722,1.178355068534149,-0.14357321601090986
-0.8698669247423915,0.11770943732030978,-0.2687636571738673,-0.26945657292637887,-1.1328443645367587,-0.6307937400464592,-0.08624649966443526,-0.31003699643347943,-1.064943111137244,0.01766483448242721
0.3950297564412166,0.851422444489159,0.7807232371041729,-0.14227637925813405,0.7910498963322162,-0.648610276588388,0.33615529903339675,1.0942976083030207,-1.0834827655146924,2.337919707435328
0.30839299745603793,-0.7682099915484604,0.006462012507117334,0.6106303672578752,0.6730752482600623,0.16204213606935766,-0.16670398513068896,-0.31919172006279173,0.5850861284557639,0.19463342648730944
-0.973831035524606,-1.2404401716943687,-0.2748125729910318,-0.4118983898348131,0.1058894402208596,-0.46153664289813906,0.23558344220057958,-0.3008822728041672,-0.2862776272843638,-0.27335018348115686
0.7069220887878606,0.1996667413125752,-0.029831482395869732,-0.3254158581404066,0.3962885739369316,-0.853500446820565,0.014325357168381878,-0.34665589095072846,1.2710533404213966,0.6704823072115484
-0.7139207585690701,0.46505229709705254,-0.2869104046253607,-0.4424216363151917,0.500650762616145,1.3201170112947083,-0.1868183564972524,-0.22032070486621935,0.19575338652932256,0.16317234346421938
0.82821355136711,1.350971725965823,-0.25969028344812056,-0.3712007278609747,0.49611327615183076,3.1374037385714133,0.43672715586621386,0.4479741200735754,0.028896497132278494,0.6272233180547994
0.7242494405848953,-0.2257306936948962,-0.36252185233991696,1.7349032792851593,0.18756419657850465,-0.5238945207948882,-0.08624649966443526,-0.43271029306626374,0.640705091588112,-0.30481126650424706
0.7762314959760033,0.3440677054894228,0.08509791813025583,-0.3712007278609747,2.5697445903431557,2.442558813436202,0.255697813567143,0.6841659897098317,-0.17503970101966776,0.2536229571556035
1.07079647652561,-0.011080611810392396,-0.3776441418828282,-0.18806124897870216,0.7910498963322162,0.6430886227014265,0.13501158536776245,-0.29722038335244233,0.34407062154892076,-0.43065559859660774
0.49899386722343125,-0.8813891256330169,-0.217347872727969,-0.11175313277775531,0.3327637634365406,-0.782234300652851,0.11489721400119901,-0.41256990108177677,-0.15650004664221667,-0.10031422685416094
-0.038154038484676724,-0.03059425561807456,0.06090225486159772,-0.20841007996562133,-1.8225423071124294,0.5807307448046766,-0.10636087103099869,0.973455256396099,0.08451546026462652,1.232849166249285
0.58563062620861,0.23088857140486657,-0.17198100409923528,0.030688684130678923,0.40990103332987216,0.8212539881207114,0.21546907083401615,-0.2825728255455427,0.3811499303038177,-0.2969459957484745
-0.4366831298164981,-0.06962154323343889,-0.05705160357310993,0.17313050103911315,-0.148209801780703,-0.4080870332723532,0.13501158536776245,-0.38510573019384,-0.6014517517010061,0.19070079110942312
0.6029579780056459,-0.19060613484106836,-0.10241847220184365,0.4224036806288729,1.4126855419431827,-0.5595275938787452,0.19535469946745274,-0.39059856437142737,1.6789257367252837,0.4384568199162584
0.6549400333967526,-0.6003926548023938,-0.25969028344812056,-0.04053222432353819,0.9407869496545658,1.3201170112947083,0.014325357168381878,0.012209275318312007,0.8446412897400556,0.5053116213403249
0.9148503103522886,-0.25304979502565134,0.2484186451936972,-0.2236717032058107,-0.424996476103834,-0.2477382043949972,0.33615529903339675,-0.4638363534059254,0.6036257828332124,-0.04132469618586687
0.6029579780056459,0.7226323953584569,-0.32925281534551226,-0.04053222432353819,-0.16182226117364398,0.7678043784949263,-0.1868183564972524,-0.07750701624894821,0.5665464740783128,-0.17503429903400006
-0.5406472405987127,-0.1710924910333862,0.26051647682802614,-0.09140430179083611,-0.6337208534622606,-1.1029319584075639,0.1752403281008893,-0.515102805730074,-1.4728155074411338,0.23002714488828585
0.11779212768864462,-0.48331079195630083,-0.4804757107746247,-0.025270601083348776,-0.4749088272112836,-1.8512264931685596,0.09478284263463559,-0.2752490466420929,0.751943017852808,-0.348070255660996
0.9148503103522886,0.027946675804971934,-0.22642124645371575,-0.26945657292637887,-0.8197577984991191,-0.728784691027066,-0.1868183564972524,-0.328346443692104,-0.1379603922647682,-0.3441376202831098
-0.24608226004910477,-0.783820906594606,0.003437554598535043,-0.11175313277775531,1.4308354878004368,0.17095040434032172,-0.06613212829787184,-0.2367992073989814,0.2328326952842221,0.3362083000912153
2.023800825362575,0.4182195519586152,-0.1901277515507288,0.13752004681200455,-0.10737242360188048,0.4738315255531064,0.11489721400119901,-0.10497118713688498,2.105337787406625,0.041260646749744896
0.5336485708175032,0.2582076727356217,-0.44115775796305545,-0.25928215743291927,0.9725493549047612,-1.0138492756979212,-0.14658961376412555,-0.2898966044489925,0.010356842754827397,-0.12784267449936482
-0.731248110366106,0.2660131302586941,-0.2748125729910318,-0.3712007278609747,1.0995989759055425,0.17985867261128655,0.034439728534945306,-0.3832747854679775,-0.026722466000069528,-0.017728883918549182
0.6376126815997166,-0.5067271645255195,0.46013069879445456,0.3613571876681154,3.282129965240394,0.45601498901117754,0.034439728534945306,-0.441865016695576,0.06597580588717805,0.10025017741803897
0.42968446003528854,-0.8384591092561163,-0.46535342123171347,-0.2236717032058107,1.1948861916561289,0.8123457198497473,0.27581218493370646,-0.3631343934834906,0.17721373215187408,-0.18289956978977256
-0.6619387031779633,0.4026086369124693,-0.09032064056751458,-0.06596826305718716,0.6640002753314351,0.6965382323272123,0.07466847126807216,-0.4473578508731633,-0.23065866415201577,0.9025077945068384
0.8108861995700739,0.12161216608184655,-0.3715952260656637,0.7886826383934179,-0.11190991006619401,1.7209890834880992,0.13501158536776245,-0.32468455424037906,-0.04526212037752062,0.0727217297728351
0.82821355136711,-0.9594437008637455,-0.3171549837111832,-0.25928215743291927,-0.7290080692128466,-0.5238945207948882,0.23558344220057958,-0.5389050871662858,0.19575338652932256,-0.3834639740619725
-0.6099566477868554,0.7967842418276493,0.0669511706787623,0.05612472286432789,-0.424996476103834,1.2399425968560303,-0.5488770410953941,-0.38693667491970246,0.010356842754827397,0.7176739317461838
0.9148503103522886,0.016238489520362744,0.43895949343437873,0.44783971936252187,-0.12098488299482145,0.22440001396610756,0.09478284263463559,0.6475470951925827,0.3255309671714697,3.5255755915569815
-0.6619387031779633,0.6016478037508277,-0.4472066737802199,0.3664443954148453,-0.30702182803168,-0.26555474093692527,0.537299012699031,-0.40524612217832695,-1.4728155074411338,-0.1239100391214785
0.7935588477730392,-0.4130616742486449,-0.35949739443133477,0.17313050103911315,1.2765609480137738,2.87906395871345,-0.025903385564744977,0.5596617483511848,1.0114981791371023,0.2811514048008075
-0.8005575175542488,0.5353014148047083,-0.25969028344812056,-0.3050670271534874,0.10135195375654607,-0.36354569191753217,-0.046017756931308405,-0.43271029306626374,-0.6756103692108025,-0.1239100391214785
-0.33271901903428347,2.2525020698807388,-0.17802991991639985,0.24435140949333017,0.12857687254242803,-0.06066457070474826,0.6579852408984116,-0.33200833314382894,1.530608501705688,-0.25761964196961185
2.2144016951299688,1.210473490550511,-0.15988317246490633,-0.26945657292637887,0.29192638525771814,0.49164806209503453,0.27581218493370646,-0.3155298306110668,1.345211957931193,0.4620526321835761
-0.9218489801334994,-0.03839971314114754,-0.20827449900222234,-0.2999798194067576,0.1603392777926235,-0.08738937551764119,0.3160409276668333,-0.4107389563559143,0.3996895846812688,0.009799563726654695
1.2094152909018965,-0.908708226963772,0.172807197479141,-0.3101542349002172,-0.5021337459971655,0.0,-0.36784769879632323,-0.26426337828691815,-0.3789758991716114,-0.7059400750486468
0.22175623847085926,-0.6862526875561952,-0.3867175156085749,-0.25419494968618944,0.9090245444043703,-0.577344130420674,-0.00578901419818155,-0.4455269061473009,-0.04526212037752062,-0.08065104996472959
-0.38470107442539136,-0.25304979502565134,-0.06914943520743888,-0.21858449545908093,1.6985471891949404,2.202035570120168,-0.3477333274297598,2.0866696497204695,0.6592447459655605,1.0440826681107442
-0.020826686687640743,0.2855267740663763,-0.41091317887723294,-0.315241442646947,-0.37962161146069756,-0.5862523986916381,0.05455409990150873,-0.48763863484213726,0.028896497132278494,-0.5171735769101057
0.20442888667382328,0.33626224796635035,-0.05402714566452763,-0.004921770096429588,0.6503878159384946,3.6184502252034814,-0.1868183564972524,-0.29722038335244233,0.15867407777442563,1.1502638233136737
0.3950297564412166,-1.0765255637098385,4.6550538179980325,-0.13718917151140428,-0.22534707167403453,0.037326380275858634,0.1752403281008893,-0.328346443692104,0.6221654372106635,0.2890166755565799
-0.07280874207874745,-0.3467152853025257,-0.3201794416197655,-0.3712007278609747,0.6549253024028081,-0.39027049673042513,0.05455409990150873,-0.3429940014990036,0.4553085478136168,0.23002714488828585
0.48166651542639527,0.648480548889265,-0.2627147413567027,1.1447871806645034,0.9453244361188793,-0.612977203504531,0.05455409990150873,-0.4656672981317878,0.9002602528724062,-0.017728883918549182
-0.5579745923957488,1.6592872981272009,-0.12358967756191937,-0.3457646891273257,0.5959379783667307,-0.22101339958210428,-0.14658961376412555,-0.2624324335610558,0.2884516584165701,-0.44245350473026657
0.49899386722343125,0.9880179511429342,-0.2808614888081963,-0.3050670271534874,-0.184509693495212,-0.693151617943209,0.537299012699031,-0.4180627352593641,0.8817205984949551,-0.03739206080798054
-0.731248110366106,1.460248131288843,-0.40788872096865064,-0.315241442646947,0.22386408829301363,0.5807307448046766,-0.28739021333006953,-0.4674982428576503,-0.2121190097745647,-0.4817798585091293
-1.0604677945097847,0.523593228520099,-0.15988317246490633,-0.25419494968618944,0.27831392586477754,1.1419516458754242,0.034439728534945306,-0.2825728255455427,-0.7497689867206017,-0.03739206080798054
0.41235710823825256,0.6250641763200461,-0.10544293011042583,-0.3712007278609747,0.9453244361188793,0.04623464854682268,0.47695589859934073,-0.09764740823343507,0.6036257828332124,0.7452023793913876
1.2094152909018965,0.2035694700741114,-0.06914943520743888,0.5699327052840371,1.3809231366929873,1.1686764506883163,0.27581218493370646,-0.1342663027506841,0.36261027592636924,0.8317203577048856
-0.14211814926689137,0.12941762360491896,-0.41696209469439743,-0.40172397434135343,-0.37054663853207054,-0.808959105465744,0.13501158536776245,-0.515102805730074,-1.6025930880832797,-0.44245350473026657
0.9841597175404313,-0.9516382433406728,-0.4683778791402956,-0.34067748138059595,0.8273497880467253,0.42929018419828463,0.37638404176652357,-0.45101974032488823,-0.15650004664221667,-0.4817798585091293
0.5163212190204672,-0.5613653671870295,-0.33227727325409445,-0.1321019637646744,0.5777880325094766,-0.4437201063562102,0.255697813567143,-0.3338392778696913,-0.5272931341912069,-0.001998342407004149
-0.038154038484676724,-0.19841159236414108,-0.09636955638467906,-0.28471819616656824,1.8528217289816036,1.712080815217135,0.014325357168381878,0.30149854200457926,-0.2677379729069153,0.5092442567182112
0.8455409031641459,0.37138680682017794,-0.023782566578705148,0.0357758918774087,0.7366000587604532,0.1887669408822506,0.396498413133087,-0.084830795152398,0.7704826722302591,0.9614973251751325
-0.9391763319305341,1.3392635396812131,0.1667582816619764,0.15786887779892375,0.22386408829301363,0.5450976717208204,0.255697813567143,0.7519109445667422,-1.009324148004896,1.665439057816775
0.013828016906431213,0.19186128378950223,-0.16290763037348863,-0.25419494968618944,0.3146138175792865,-0.051756302433784214,-0.20693272786381584,0.5102262407528988,-0.32335693603926335,0.5957622350317093
0.2737382938619672,-0.0032751542873194193,0.22724743983362136,-0.2440205341927299,1.2402610562992649,1.1063185727915672,0.47695589859934073,-0.22581353904380674,0.4553085478136168,-0.025594154674321697
-0.22875490825207004,-0.15157884722570375,-0.22944570436229805,-0.315241442646947,-0.6745582316410831,-0.996032739155993,-0.14658961376412555,-0.3631343934834906,-0.8980862217401973,-0.3795313386840862
0.82821355136711,0.3401649767278866,-0.05705160357310993,-0.1321019637646744,0.536950654330654,0.8034374515787825,0.07466847126807216,0.7610656681960545,0.640705091588112,1.2525123431387166
0.4643391636293593,0.12551489484338277,-0.5591116163977631,-0.20841007996562133,-0.08922247774462598,-0.016123229349927232,0.034439728534945306,-0.3613034487576281,-0.1379603922647682,-0.4935777646427881
0.7069220887878606,0.27772131654330384,-0.1871032936421465,-0.18806124897870216,1.2175736239776973,0.7856209150368544,0.35626967039996016,0.83979629140814,1.2525136860439454,0.5092442567182112
